Datetime Slot,Actual Datetime,Device ID,Base Station,Volumetric Water Content
2019-12-26 07:00:00-06:00,2019-12-26 07:11:41-06:00,3DF58A,66ED,0.3565012
2019-12-26 07:00:00-06:00,2019-12-26 07:12:22-06:00,3DF675,66ED,0.3758186
2019-12-26 07:00:00-06:00,2019-12-26 07:12:29-06:00,3DFF73,66ED,0.3749264
2019-12-26 07:00:00-06:00,2019-12-26 07:14:00-06:00,3DF593,66ED,0.3621645
2019-12-26 07:00:00-06:00,2019-12-26 07:15:18-06:00,3DFFF0,66ED,0.3683321
2019-12-26 07:00:00-06:00,2019-12-26 07:16:30-06:00,3DFF9A,66ED,0.3661599
2019-12-26 07:00:00-06:00,2019-12-26 07:16:48-06:00,3DFF5B,66ED,0.3689140
2019-12-26 07:00:00-06:00,2019-12-26 07:27:27-06:00,3DE9B7,66ED,0.3581691
2019-12-26 07:30:00-06:00,2019-12-26 07:31:05-06:00,3DF58B,66ED,0.3448642
2019-12-26 07:30:00-06:00,2019-12-26 07:33:00-06:00,3DE868,66ED,0.3380759
2019-12-26 07:30:00-06:00,2019-12-26 07:34:02-06:00,3DE430,66ED,0.3771762
2019-12-26 07:30:00-06:00,2019-12-26 07:34:19-06:00,3E045F,66ED,0.3916837
2019-12-26 07:30:00-06:00,2019-12-26 07:38:51-06:00,3DF628,66ED,0.3832663
2019-12-26 07:30:00-06:00,2019-12-26 07:40:02-06:00,3DE9BB,66ED,0.3910243
2019-12-26 07:30:00-06:00,2019-12-26 07:41:45-06:00,3DF58A,66ED,0.3563848
2019-12-26 07:30:00-06:00,2019-12-26 07:42:25-06:00,3DF675,66ED,0.3756246
2019-12-26 07:30:00-06:00,2019-12-26 07:42:33-06:00,3DFF73,66ED,0.3748101
2019-12-26 07:30:00-06:00,2019-12-26 07:44:04-06:00,3DF593,66ED,0.3622033
2019-12-26 07:30:00-06:00,2019-12-26 07:45:22-06:00,3DFFF0,66ED,0.3683709
2019-12-26 07:30:00-06:00,2019-12-26 07:46:34-06:00,3DFF9A,66ED,0.3667029
2019-12-26 07:30:00-06:00,2019-12-26 07:46:53-06:00,3DFF5B,66ED,0.3687588
2019-12-26 08:00:00-06:00,2019-12-26 08:03:04-06:00,3DE868,66ED,0.3381147
2019-12-26 08:00:00-06:00,2019-12-26 08:04:05-06:00,3DE430,66ED,0.3778357
2019-12-26 08:00:00-06:00,2019-12-26 08:04:23-06:00,3E0442,66ED,0.3764004
2019-12-26 08:00:00-06:00,2019-12-26 08:08:54-06:00,3DF628,66ED,0.3831111
2019-12-26 08:00:00-06:00,2019-12-26 08:10:06-06:00,3DE9BB,66ED,0.3907140
2019-12-26 08:00:00-06:00,2019-12-26 08:11:49-06:00,3DF58A,66ED,0.3564624
2019-12-26 08:00:00-06:00,2019-12-26 08:12:29-06:00,3DF675,66ED,0.3760125
2019-12-26 08:00:00-06:00,2019-12-26 08:12:36-06:00,3DFF73,66ED,0.3746937
2019-12-26 08:00:00-06:00,2019-12-26 08:14:07-06:00,3DF593,66ED,0.3623197
2019-12-26 08:00:00-06:00,2019-12-26 08:15:27-06:00,3DFFF0,66ED,0.3682158
2019-12-26 08:00:00-06:00,2019-12-26 08:16:37-06:00,3DFF9A,66ED,0.3667805
2019-12-26 08:00:00-06:00,2019-12-26 08:16:56-06:00,3DFF5B,66ED,0.3689528
2019-12-26 08:30:00-06:00,2019-12-26 08:31:13-06:00,3DF58B,66ED,0.3450193
2019-12-26 08:30:00-06:00,2019-12-26 08:32:28-06:00,3DF687,66ED,0.4352061
2019-12-26 08:30:00-06:00,2019-12-26 08:33:08-06:00,3DE868,66ED,0.3380759
2019-12-26 08:30:00-06:00,2019-12-26 08:34:09-06:00,3DE430,66ED,0.3772926
2019-12-26 08:30:00-06:00,2019-12-26 08:40:10-06:00,3DE9BB,66ED,0.3909855
2019-12-26 08:30:00-06:00,2019-12-26 08:41:53-06:00,3DF58A,66ED,0.3575097
2019-12-26 08:30:00-06:00,2019-12-26 08:42:33-06:00,3DF675,66ED,0.3751204
2019-12-26 08:30:00-06:00,2019-12-26 08:42:40-06:00,3DFF73,66ED,0.3748876
2019-12-26 08:30:00-06:00,2019-12-26 08:44:11-06:00,3DF593,66ED,0.3621257
2019-12-26 08:30:00-06:00,2019-12-26 08:46:41-06:00,3DFF9A,66ED,0.3667029
2019-12-26 08:30:00-06:00,2019-12-26 08:46:59-06:00,3DFF5B,66ED,0.3689140
2019-12-26 09:00:00-06:00,2019-12-26 09:01:17-06:00,3DF58B,66ED,0.3442823
2019-12-26 09:00:00-06:00,2019-12-26 09:03:11-06:00,3DE868,66ED,0.3381147
2019-12-26 09:00:00-06:00,2019-12-26 09:04:13-06:00,3DE430,66ED,0.3772538
2019-12-26 09:00:00-06:00,2019-12-26 09:10:15-06:00,3DE9BB,66ED,0.3913734
2019-12-26 09:00:00-06:00,2019-12-26 09:11:57-06:00,3DF58A,66ED,0.3564236
2019-12-26 09:00:00-06:00,2019-12-26 09:12:37-06:00,3DF675,66ED,0.3755471
2019-12-26 09:00:00-06:00,2019-12-26 09:12:44-06:00,3DFF73,66ED,0.3748488
2019-12-26 09:00:00-06:00,2019-12-26 09:14:15-06:00,3DF593,66ED,0.3622033
2019-12-26 09:00:00-06:00,2019-12-26 09:16:45-06:00,3DFF9A,66ED,0.3667417
2019-12-26 09:00:00-06:00,2019-12-26 09:17:03-06:00,3DFF5B,66ED,0.3688752
2019-12-26 09:30:00-06:00,2019-12-26 09:31:20-06:00,3DF58B,66ED,0.3443599
2019-12-26 09:30:00-06:00,2019-12-26 09:33:15-06:00,3DE868,66ED,0.3381147
2019-12-26 09:30:00-06:00,2019-12-26 09:34:17-06:00,3DE430,66ED,0.3781848
2019-12-26 09:30:00-06:00,2019-12-26 09:40:17-06:00,3DE9BB,66ED,0.3911019
2019-12-26 09:30:00-06:00,2019-12-26 09:42:01-06:00,3DF58A,66ED,0.3569279
2019-12-26 09:30:00-06:00,2019-12-26 09:42:41-06:00,3DF675,66ED,0.3756246
2019-12-26 09:30:00-06:00,2019-12-26 09:42:49-06:00,3DFF73,66ED,0.3750816
2019-12-26 09:30:00-06:00,2019-12-26 09:44:19-06:00,3DF593,66ED,0.3622809
2019-12-26 09:30:00-06:00,2019-12-26 09:45:37-06:00,3DFFF0,66ED,0.3685261
2019-12-26 09:30:00-06:00,2019-12-26 09:46:49-06:00,3DFF9A,66ED,0.3667029
2019-12-26 09:30:00-06:00,2019-12-26 09:57:46-06:00,3DE9B7,66ED,0.3567339
2019-12-26 10:00:00-06:00,2019-12-26 10:01:25-06:00,3DF58B,66ED,0.3450193
2019-12-26 10:00:00-06:00,2019-12-26 10:03:19-06:00,3DE868,66ED,0.3382699
2019-12-26 10:00:00-06:00,2019-12-26 10:04:21-06:00,3DE430,66ED,0.3773702
2019-12-26 10:00:00-06:00,2019-12-26 10:10:21-06:00,3DE9BB,66ED,0.3912182
2019-12-26 10:00:00-06:00,2019-12-26 10:12:04-06:00,3DF58A,66ED,0.3565012
2019-12-26 10:00:00-06:00,2019-12-26 10:12:45-06:00,3DF675,66ED,0.3751980
2019-12-26 10:00:00-06:00,2019-12-26 10:12:52-06:00,3DFF73,66ED,0.3745773
2019-12-26 10:00:00-06:00,2019-12-26 10:14:23-06:00,3DF593,66ED,0.3625524
2019-12-26 10:00:00-06:00,2019-12-26 10:15:41-06:00,3DFFF0,66ED,0.3684485
2019-12-26 10:00:00-06:00,2019-12-26 10:16:53-06:00,3DFF9A,66ED,0.3660047
2019-12-26 10:00:00-06:00,2019-12-26 10:17:11-06:00,3DFF5B,66ED,0.3689528
2019-12-26 10:30:00-06:00,2019-12-26 10:31:28-06:00,3DF58B,66ED,0.3446702
2019-12-26 10:30:00-06:00,2019-12-26 10:33:23-06:00,3DE868,66ED,0.3381147
2019-12-26 10:30:00-06:00,2019-12-26 10:34:24-06:00,3DE430,66ED,0.3774866
2019-12-26 10:30:00-06:00,2019-12-26 10:39:13-06:00,3DF628,66ED,0.3831111
2019-12-26 10:30:00-06:00,2019-12-26 10:40:25-06:00,3DE9BB,66ED,0.3905588
2019-12-26 10:30:00-06:00,2019-12-26 10:42:08-06:00,3DF58A,66ED,0.3576649
2019-12-26 10:30:00-06:00,2019-12-26 10:42:48-06:00,3DF675,66ED,0.3755471
2019-12-26 10:30:00-06:00,2019-12-26 10:42:56-06:00,3DFF73,66ED,0.3749652
2019-12-26 10:30:00-06:00,2019-12-26 10:44:27-06:00,3DF593,66ED,0.3621645
2019-12-26 10:30:00-06:00,2019-12-26 10:46:56-06:00,3DFF9A,66ED,0.3669357
2019-12-26 10:30:00-06:00,2019-12-26 10:47:15-06:00,3DFF5B,66ED,0.3686812
2019-12-26 11:00:00-06:00,2019-12-26 11:01:33-06:00,3DF58B,66ED,0.3446314
2019-12-26 11:00:00-06:00,2019-12-26 11:03:27-06:00,3DE868,66ED,0.3380759
2019-12-26 11:00:00-06:00,2019-12-26 11:04:28-06:00,3DE430,66ED,0.3780296
2019-12-26 11:00:00-06:00,2019-12-26 11:10:29-06:00,3DE9BB,66ED,0.3907140
2019-12-26 11:00:00-06:00,2019-12-26 11:12:12-06:00,3DF58A,66ED,0.3565012
2019-12-26 11:00:00-06:00,2019-12-26 11:12:52-06:00,3DF675,66ED,0.3755858
2019-12-26 11:00:00-06:00,2019-12-26 11:14:30-06:00,3DF593,66ED,0.3622809
2019-12-26 11:00:00-06:00,2019-12-26 11:17:00-06:00,3DFF9A,66ED,0.3661211
2019-12-26 11:00:00-06:00,2019-12-26 11:17:19-06:00,3DFF5B,66ED,0.3688364
2019-12-26 11:00:00-06:00,2019-12-26 11:27:57-06:00,3DE9B7,66ED,0.3572770
2019-12-26 11:30:00-06:00,2019-12-26 11:31:36-06:00,3DF58B,66ED,0.3445926
2019-12-26 11:30:00-06:00,2019-12-26 11:33:31-06:00,3DE868,66ED,0.3380371
2019-12-26 11:30:00-06:00,2019-12-26 11:34:32-06:00,3DE430,66ED,0.3775253
2019-12-26 11:30:00-06:00,2019-12-26 11:34:50-06:00,3E0442,66ED,0.3763229
2019-12-26 11:30:00-06:00,2019-12-26 11:40:34-06:00,3DE9BB,66ED,0.3906752
2019-12-26 11:30:00-06:00,2019-12-26 11:42:16-06:00,3DF58A,66ED,0.3575485
2019-12-26 11:30:00-06:00,2019-12-26 11:42:56-06:00,3DF675,66ED,0.3757022
2019-12-26 11:30:00-06:00,2019-12-26 11:43:03-06:00,3DFF73,66ED,0.3744997
2019-12-26 11:30:00-06:00,2019-12-26 11:44:34-06:00,3DF593,66ED,0.3621645
2019-12-26 11:30:00-06:00,2019-12-26 11:45:53-06:00,3DFFF0,66ED,0.3686037
2019-12-26 11:30:00-06:00,2019-12-26 11:47:04-06:00,3DFF9A,66ED,0.3668581
2019-12-26 11:30:00-06:00,2019-12-26 11:47:22-06:00,3DFF5B,66ED,0.3687588
2019-12-26 11:30:00-06:00,2019-12-26 11:58:01-06:00,3DE9B7,66ED,0.3568891
2019-12-26 12:00:00-06:00,2019-12-26 12:01:39-06:00,3DF58B,66ED,0.3444763
2019-12-26 12:00:00-06:00,2019-12-26 12:03:34-06:00,3DE868,66ED,0.3380759
2019-12-26 12:00:00-06:00,2019-12-26 12:04:37-06:00,3DE430,66ED,0.3775641
2019-12-26 12:00:00-06:00,2019-12-26 12:10:37-06:00,3DE9BB,66ED,0.3909855
2019-12-26 12:00:00-06:00,2019-12-26 12:12:20-06:00,3DF58A,66ED,0.3565012
2019-12-26 12:00:00-06:00,2019-12-26 12:13:00-06:00,3DF675,66ED,0.3757798
2019-12-26 12:00:00-06:00,2019-12-26 12:13:07-06:00,3DFF73,66ED,0.3746549
2019-12-26 12:00:00-06:00,2019-12-26 12:14:38-06:00,3DF593,66ED,0.3622421
2019-12-26 12:00:00-06:00,2019-12-26 12:17:08-06:00,3DFF9A,66ED,0.3667029
2019-12-26 12:00:00-06:00,2019-12-26 12:17:26-06:00,3DFF5B,66ED,0.3687588
2019-12-26 12:30:00-06:00,2019-12-26 12:33:38-06:00,3DE868,66ED,0.3379595
2019-12-26 12:30:00-06:00,2019-12-26 12:34:41-06:00,3DE430,66ED,0.3776029
2019-12-26 12:30:00-06:00,2019-12-26 12:34:57-06:00,3E0442,66ED,0.3762065
2019-12-26 12:30:00-06:00,2019-12-26 12:39:28-06:00,3DF628,66ED,0.3831499
2019-12-26 12:30:00-06:00,2019-12-26 12:40:41-06:00,3DE9BB,66ED,0.3906364
2019-12-26 12:30:00-06:00,2019-12-26 12:42:23-06:00,3DF58A,66ED,0.3570830
2019-12-26 12:30:00-06:00,2019-12-26 12:43:04-06:00,3DF675,66ED,0.3750428
2019-12-26 12:30:00-06:00,2019-12-26 12:43:11-06:00,3DFF73,66ED,0.3750428
2019-12-26 12:30:00-06:00,2019-12-26 12:44:43-06:00,3DF593,66ED,0.3622421
2019-12-26 12:30:00-06:00,2019-12-26 12:46:01-06:00,3DFFF0,66ED,0.3687976
2019-12-26 12:30:00-06:00,2019-12-26 12:47:12-06:00,3DFF9A,66ED,0.3661211
2019-12-26 12:30:00-06:00,2019-12-26 12:47:30-06:00,3DFF5B,66ED,0.3689528
2019-12-26 13:00:00-06:00,2019-12-26 13:01:47-06:00,3DF58B,66ED,0.3444375
2019-12-26 13:00:00-06:00,2019-12-26 13:03:42-06:00,3DE868,66ED,0.3383087
2019-12-26 13:00:00-06:00,2019-12-26 13:04:44-06:00,3DE430,66ED,0.3781460
2019-12-26 13:00:00-06:00,2019-12-26 13:10:44-06:00,3DE9BB,66ED,0.3905200
2019-12-26 13:00:00-06:00,2019-12-26 13:12:27-06:00,3DF58A,66ED,0.3571994
2019-12-26 13:00:00-06:00,2019-12-26 13:13:07-06:00,3DF675,66ED,0.3751592
2019-12-26 13:00:00-06:00,2019-12-26 13:13:14-06:00,3DFF73,66ED,0.3746161
2019-12-26 13:00:00-06:00,2019-12-26 13:14:46-06:00,3DF593,66ED,0.3622421
2019-12-26 13:00:00-06:00,2019-12-26 13:16:04-06:00,3DFFF0,66ED,0.3688752
2019-12-26 13:00:00-06:00,2019-12-26 13:17:16-06:00,3DFF9A,66ED,0.3662763
2019-12-26 13:00:00-06:00,2019-12-26 13:17:34-06:00,3DFF5B,66ED,0.3689528
2019-12-26 13:30:00-06:00,2019-12-26 13:31:52-06:00,3DF58B,66ED,0.3446702
2019-12-26 13:30:00-06:00,2019-12-26 13:33:46-06:00,3DE868,66ED,0.3383087
2019-12-26 13:30:00-06:00,2019-12-26 13:34:47-06:00,3DE430,66ED,0.3775253
2019-12-26 13:30:00-06:00,2019-12-26 13:39:36-06:00,3DF628,66ED,0.3829947
2019-12-26 13:30:00-06:00,2019-12-26 13:42:31-06:00,3DF58A,66ED,0.3565787
2019-12-26 13:30:00-06:00,2019-12-26 13:43:11-06:00,3DF675,66ED,0.3756634
2019-12-26 13:30:00-06:00,2019-12-26 13:43:18-06:00,3DFF73,66ED,0.3749264
2019-12-26 13:30:00-06:00,2019-12-26 13:44:49-06:00,3DF593,66ED,0.3623585
2019-12-26 13:30:00-06:00,2019-12-26 13:46:08-06:00,3DFFF0,66ED,0.3689528
2019-12-26 13:30:00-06:00,2019-12-26 13:47:19-06:00,3DFF9A,66ED,0.3664314
2019-12-26 13:30:00-06:00,2019-12-26 13:47:38-06:00,3DFF5B,66ED,0.3689140
2019-12-26 13:30:00-06:00,2019-12-26 13:58:15-06:00,3DE9B7,66ED,0.3573545
2019-12-26 14:00:00-06:00,2019-12-26 14:03:50-06:00,3DE868,66ED,0.3382311
2019-12-26 14:00:00-06:00,2019-12-26 14:04:51-06:00,3DE430,66ED,0.3783011
2019-12-26 14:00:00-06:00,2019-12-26 14:12:35-06:00,3DF58A,66ED,0.3565012
2019-12-26 14:00:00-06:00,2019-12-26 14:13:15-06:00,3DF675,66ED,0.3751592
2019-12-26 14:00:00-06:00,2019-12-26 14:14:53-06:00,3DF593,66ED,0.3624360
2019-12-26 14:00:00-06:00,2019-12-26 14:17:23-06:00,3DFF9A,66ED,0.3666642
2019-12-26 14:00:00-06:00,2019-12-26 14:17:41-06:00,3DFF5B,66ED,0.3689140
2019-12-26 14:00:00-06:00,2019-12-26 14:28:19-06:00,3DE9B7,66ED,0.3573933
2019-12-26 14:30:00-06:00,2019-12-26 14:31:59-06:00,3DF58B,66ED,0.3445539
2019-12-26 14:30:00-06:00,2019-12-26 14:33:54-06:00,3DE868,66ED,0.3381147
2019-12-26 14:30:00-06:00,2019-12-26 14:34:55-06:00,3DE430,66ED,0.3773702
2019-12-26 14:30:00-06:00,2019-12-26 14:39:43-06:00,3DF628,66ED,0.3829947
2019-12-26 14:30:00-06:00,2019-12-26 14:40:56-06:00,3DE9BB,66ED,0.3907915
2019-12-26 14:30:00-06:00,2019-12-26 14:42:39-06:00,3DF58A,66ED,0.3570442
2019-12-26 14:30:00-06:00,2019-12-26 14:43:19-06:00,3DF675,66ED,0.3756634
2019-12-26 14:30:00-06:00,2019-12-26 14:43:26-06:00,3DFF73,66ED,0.3747325
2019-12-26 14:30:00-06:00,2019-12-26 14:44:57-06:00,3DF593,66ED,0.3622421
2019-12-26 14:30:00-06:00,2019-12-26 14:47:27-06:00,3DFF9A,66ED,0.3668193
2019-12-26 14:30:00-06:00,2019-12-26 14:47:46-06:00,3DFF5B,66ED,0.3687200
2019-12-26 15:00:00-06:00,2019-12-26 15:03:57-06:00,3DE868,66ED,0.3381535
2019-12-26 15:00:00-06:00,2019-12-26 15:04:59-06:00,3DE430,66ED,0.3772538
2019-12-26 15:00:00-06:00,2019-12-26 15:09:47-06:00,3DF628,66ED,0.3833051
2019-12-26 15:00:00-06:00,2019-12-26 15:11:00-06:00,3DE9BB,66ED,0.3899382
2019-12-26 15:00:00-06:00,2019-12-26 15:12:39-06:00,3E044D,66ED,0.3874168
2019-12-26 15:00:00-06:00,2019-12-26 15:12:43-06:00,3DF58A,66ED,0.3564624
2019-12-26 15:00:00-06:00,2019-12-26 15:13:23-06:00,3DF675,66ED,0.3753531
2019-12-26 15:00:00-06:00,2019-12-26 15:13:31-06:00,3DFF73,66ED,0.3748488
2019-12-26 15:00:00-06:00,2019-12-26 15:15:01-06:00,3DF593,66ED,0.3624360
2019-12-26 15:00:00-06:00,2019-12-26 15:16:19-06:00,3DFFF0,66ED,0.3690303
2019-12-26 15:00:00-06:00,2019-12-26 15:17:31-06:00,3DFF9A,66ED,0.3668193
2019-12-26 15:00:00-06:00,2019-12-26 15:17:49-06:00,3DFF5B,66ED,0.3689140
2019-12-26 15:00:00-06:00,2019-12-26 15:28:27-06:00,3DE9B7,66ED,0.3566563
2019-12-26 15:30:00-06:00,2019-12-26 15:34:01-06:00,3DE868,66ED,0.3379983
2019-12-26 15:30:00-06:00,2019-12-26 15:35:03-06:00,3DE430,66ED,0.3774478
2019-12-26 15:30:00-06:00,2019-12-26 15:39:51-06:00,3DF628,66ED,0.3831111
2019-12-26 15:30:00-06:00,2019-12-26 15:41:04-06:00,3DE9BB,66ED,0.3904036
2019-12-26 15:30:00-06:00,2019-12-26 15:42:46-06:00,3DF58A,66ED,0.3571218
2019-12-26 15:30:00-06:00,2019-12-26 15:43:27-06:00,3DF675,66ED,0.3752755
2019-12-26 15:30:00-06:00,2019-12-26 15:43:34-06:00,3DFF73,66ED,0.3745773
2019-12-26 15:30:00-06:00,2019-12-26 15:45:05-06:00,3DF593,66ED,0.3622809
2019-12-26 15:30:00-06:00,2019-12-26 15:47:35-06:00,3DFF9A,66ED,0.3663150
2019-12-26 15:30:00-06:00,2019-12-26 15:47:53-06:00,3DFF5B,66ED,0.3689528
2019-12-26 16:00:00-06:00,2019-12-26 16:02:09-06:00,3DF58B,66ED,0.3445926
2019-12-26 16:00:00-06:00,2019-12-26 16:04:04-06:00,3DE868,66ED,0.3382311
2019-12-26 16:00:00-06:00,2019-12-26 16:05:07-06:00,3DE430,66ED,0.3782236
2019-12-26 16:00:00-06:00,2019-12-26 16:09:55-06:00,3DF628,66ED,0.3831111
2019-12-26 16:00:00-06:00,2019-12-26 16:11:08-06:00,3DE9BB,66ED,0.3901709
2019-12-26 16:00:00-06:00,2019-12-26 16:12:50-06:00,3DF58A,66ED,0.3569279
2019-12-26 16:00:00-06:00,2019-12-26 16:13:30-06:00,3DF675,66ED,0.3752755
2019-12-26 16:00:00-06:00,2019-12-26 16:13:37-06:00,3DFF73,66ED,0.3748488
2019-12-26 16:00:00-06:00,2019-12-26 16:15:09-06:00,3DF593,66ED,0.3623197
2019-12-26 16:00:00-06:00,2019-12-26 16:17:39-06:00,3DFF9A,66ED,0.3662763
2019-12-26 16:00:00-06:00,2019-12-26 16:17:57-06:00,3DFF5B,66ED,0.3689528
2019-12-26 16:30:00-06:00,2019-12-26 16:34:08-06:00,3DE868,66ED,0.3381147
2019-12-26 16:30:00-06:00,2019-12-26 16:35:09-06:00,3DE430,66ED,0.3776417
2019-12-26 16:30:00-06:00,2019-12-26 16:35:28-06:00,3E0442,66ED,0.3763229
2019-12-26 16:30:00-06:00,2019-12-26 16:41:11-06:00,3DE9BB,66ED,0.3906752
2019-12-26 16:30:00-06:00,2019-12-26 16:42:54-06:00,3DF58A,66ED,0.3569666
2019-12-26 16:30:00-06:00,2019-12-26 16:43:35-06:00,3DF675,66ED,0.3753531
2019-12-26 16:30:00-06:00,2019-12-26 16:43:41-06:00,3DFF73,66ED,0.3744997
2019-12-26 16:30:00-06:00,2019-12-26 16:45:12-06:00,3DF593,66ED,0.3624360
2019-12-26 16:30:00-06:00,2019-12-26 16:47:43-06:00,3DFF9A,66ED,0.3663538
2019-12-26 16:30:00-06:00,2019-12-26 16:48:01-06:00,3DFF5B,66ED,0.3687588
2019-12-26 16:30:00-06:00,2019-12-26 16:49:37-06:00,3E0456,66ED,0.3717844
2019-12-26 16:30:00-06:00,2019-12-26 16:58:39-06:00,3DE9B7,66ED,0.3568115
2019-12-26 17:00:00-06:00,2019-12-26 17:04:12-06:00,3DE868,66ED,0.3379595
2019-12-26 17:00:00-06:00,2019-12-26 17:05:13-06:00,3DE430,66ED,0.3782624
2019-12-26 17:00:00-06:00,2019-12-26 17:10:02-06:00,3DF628,66ED,0.3832275
2019-12-26 17:00:00-06:00,2019-12-26 17:11:15-06:00,3DE9BB,66ED,0.3907140
2019-12-26 17:00:00-06:00,2019-12-26 17:12:58-06:00,3DF58A,66ED,0.3569279
2019-12-26 17:00:00-06:00,2019-12-26 17:13:38-06:00,3DF675,66ED,0.3757798
2019-12-26 17:00:00-06:00,2019-12-26 17:13:45-06:00,3DFF73,66ED,0.3750816
2019-12-26 17:00:00-06:00,2019-12-26 17:15:16-06:00,3DF593,66ED,0.3627464
2019-12-26 17:00:00-06:00,2019-12-26 17:17:46-06:00,3DFF9A,66ED,0.3660823
2019-12-26 17:00:00-06:00,2019-12-26 17:18:05-06:00,3DFF5B,66ED,0.3687200
2019-12-26 17:30:00-06:00,2019-12-26 17:32:21-06:00,3DF58B,66ED,0.3445539
2019-12-26 17:30:00-06:00,2019-12-26 17:34:16-06:00,3DE868,66ED,0.3379208
2019-12-26 17:30:00-06:00,2019-12-26 17:35:17-06:00,3DE430,66ED,0.3783011
2019-12-26 17:30:00-06:00,2019-12-26 17:43:03-06:00,3DF58A,66ED,0.3565787
2019-12-26 17:30:00-06:00,2019-12-26 17:43:43-06:00,3DF675,66ED,0.3758574
2019-12-26 17:30:00-06:00,2019-12-26 17:43:50-06:00,3DFF73,66ED,0.3746549
2019-12-26 17:30:00-06:00,2019-12-26 17:45:20-06:00,3DF593,66ED,0.3623972
2019-12-26 17:30:00-06:00,2019-12-26 17:46:38-06:00,3DFFF0,66ED,0.3694182
2019-12-26 17:30:00-06:00,2019-12-26 17:47:50-06:00,3DFF9A,66ED,0.3668581
2019-12-26 17:30:00-06:00,2019-12-26 17:48:08-06:00,3DFF5B,66ED,0.3687976
2019-12-26 18:00:00-06:00,2019-12-26 18:02:24-06:00,3DF58B,66ED,0.3449805
2019-12-26 18:00:00-06:00,2019-12-26 18:04:20-06:00,3DE868,66ED,0.3381147
2019-12-26 18:00:00-06:00,2019-12-26 18:05:21-06:00,3DE430,66ED,0.3777581
2019-12-26 18:00:00-06:00,2019-12-26 18:10:10-06:00,3DF628,66ED,0.3832663
2019-12-26 18:00:00-06:00,2019-12-26 18:11:23-06:00,3DE9BB,66ED,0.3903261
2019-12-26 18:00:00-06:00,2019-12-26 18:13:06-06:00,3DF58A,66ED,0.3565400
2019-12-26 18:00:00-06:00,2019-12-26 18:13:46-06:00,3DF675,66ED,0.3757410
2019-12-26 18:00:00-06:00,2019-12-26 18:13:53-06:00,3DFF73,66ED,0.3748876
2019-12-26 18:00:00-06:00,2019-12-26 18:15:24-06:00,3DF593,66ED,0.3624748
2019-12-26 18:00:00-06:00,2019-12-26 18:17:54-06:00,3DFF9A,66ED,0.3668969
2019-12-26 18:30:00-06:00,2019-12-26 18:32:29-06:00,3DF58B,66ED,0.3449030
2019-12-26 18:30:00-06:00,2019-12-26 18:34:23-06:00,3DE868,66ED,0.3381923
2019-12-26 18:30:00-06:00,2019-12-26 18:35:25-06:00,3DE430,66ED,0.3786115
2019-12-26 18:30:00-06:00,2019-12-26 18:40:14-06:00,3DF628,66ED,0.3831499
2019-12-26 18:30:00-06:00,2019-12-26 18:41:27-06:00,3DE9BB,66ED,0.3895890
2019-12-26 18:30:00-06:00,2019-12-26 18:43:10-06:00,3DF58A,66ED,0.3570830
2019-12-26 18:30:00-06:00,2019-12-26 18:43:50-06:00,3DF675,66ED,0.3757022
2019-12-26 18:30:00-06:00,2019-12-26 18:43:57-06:00,3DFF73,66ED,0.3746937
2019-12-26 18:30:00-06:00,2019-12-26 18:45:28-06:00,3DF593,66ED,0.3623197
2019-12-26 18:30:00-06:00,2019-12-26 18:47:58-06:00,3DFF9A,66ED,0.3661599
2019-12-26 18:30:00-06:00,2019-12-26 18:48:16-06:00,3DFF5B,66ED,0.3688752
2019-12-26 18:30:00-06:00,2019-12-26 18:49:53-06:00,3E0456,66ED,0.3707759
2019-12-26 19:00:00-06:00,2019-12-26 19:02:32-06:00,3DF58B,66ED,0.3442823
2019-12-26 19:00:00-06:00,2019-12-26 19:04:27-06:00,3DE868,66ED,0.3379208
2019-12-26 19:00:00-06:00,2019-12-26 19:05:29-06:00,3DE430,66ED,0.3782624
2019-12-26 19:00:00-06:00,2019-12-26 19:10:19-06:00,3DF628,66ED,0.3830335
2019-12-26 19:00:00-06:00,2019-12-26 19:11:30-06:00,3DE9BB,66ED,0.3896278
2019-12-26 19:00:00-06:00,2019-12-26 19:13:13-06:00,3DF58A,66ED,0.3572382
2019-12-26 19:00:00-06:00,2019-12-26 19:13:53-06:00,3DF675,66ED,0.3752755
2019-12-26 19:00:00-06:00,2019-12-26 19:14:00-06:00,3DFF73,66ED,0.3744609
2019-12-26 19:00:00-06:00,2019-12-26 19:15:32-06:00,3DF593,66ED,0.3623585
2019-12-26 19:00:00-06:00,2019-12-26 19:18:02-06:00,3DFF9A,66ED,0.3666642
2019-12-26 19:00:00-06:00,2019-12-26 19:18:20-06:00,3DFF5B,66ED,0.3688752
2019-12-26 19:30:00-06:00,2019-12-26 19:34:31-06:00,3DE868,66ED,0.3382311
2019-12-26 19:30:00-06:00,2019-12-26 19:35:33-06:00,3DE430,66ED,0.3776417
2019-12-26 19:30:00-06:00,2019-12-26 19:40:20-06:00,3DF628,66ED,0.3833438
2019-12-26 19:30:00-06:00,2019-12-26 19:43:17-06:00,3DF58A,66ED,0.3575873
2019-12-26 19:30:00-06:00,2019-12-26 19:43:58-06:00,3DF675,66ED,0.3753531
2019-12-26 19:30:00-06:00,2019-12-26 19:44:04-06:00,3DFF73,66ED,0.3746161
2019-12-26 19:30:00-06:00,2019-12-26 19:45:35-06:00,3DF593,66ED,0.3627464
